idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
65,who owns st andrews golf course in scotland,The St Andrews Links Trust,True,I don't know,0.0,0.0,0.0,contradiction,0,0.15923917293548584,The All England Lawn Tennis and Croquet Club is a private members'club.,0.0,0.11764705882352941,0.0,entailment,1,0.9864407181739807
68,which city and state hosts the annual college world series,"Omaha, Nebraska",True,NCAA championship,0.0,0.0,0.0,neutral,0,0.008342469111084938,NCAA championship,0.0,0.0,0.0,neutral,0,0.008342469111084938
69,who is ted talking about in how i met your mother,Tracy McConnell,True,I don't know,0.0,0.0,1.0,contradiction,0,0.36270686984062195,Max ( deceased former boyfriend ) Louis ( ex-boyfriend ),0.0,0.0,1.0,contradiction,0,0.3552660048007965
72,when does grey's anatomy season 14 premiere,"September 28, 2017",True,I don't know,0.0,0.0,1.0,contradiction,0,0.17811168730258942,"The tenth season debuted on March 27, 2018.",0.0,0.0,1.0,entailment,1,0.8898082971572876
73,the partial pressure of carbon dioxide in arterial blood is approximately,at sea level (765 mmHg) in arterial blood is between 35 mmHg and 45 mmHg,True,I don't know,0.0,0.0,0.0,contradiction,0,0.10530539602041245,"The atmosphere of Earth is the layer of gases, commonly known as air, that surrounds the planet Earth and is retained by Earth's gravity.",0.0,0.10256410256410255,0.0,neutral,0,0.29777732491493225
76,what was uncle jesse's original last name on full house,Cochran,True,I don't know,0.0,0.0,0.0,neutral,0,0.16142204403877258,Stephen F. Austin /Th> /Th> /Th> /Th> /Th> /Th> Stephen Fuller Austin /Th> /Th> /Th> /Th> /Th> ,0.0,0.0,0.0,contradiction,0,0.404484361410141
78,who pays the judgements on the judge mathis show,Greg Mathis,True,I don't know,0.0,0.0,0.0,neutral,0,0.09828993678092957,The term is a Latin legal term meaning  in the character or manner of a pauper ''.,0.0,0.0,0.0,neutral,0,0.1808876097202301
79,who made up the elf on the shelf,Chanda Bell,True,I don't know,0.0,0.0,1.0,contradiction,0,0.14446838200092316,The story is about the elf and the elf on the shelf.,0.0,0.0,1.0,entailment,1,0.5745502710342407
82,who warned concord that the british were coming,Samuel Prescott,True,I don't know,0.0,0.0,1.0,neutral,0,0.16771389544010162,The phrase entered the American lexicon early in its colonial history through the 1630 sermon  A Model of Christian Charity '' preached by Puritan John Winthrop while still aboard the ship Arbella.,0.0,0.0,1.0,neutral,0,0.013620790094137192
83,who lasted the longest on alone season 2,David McIntyre,True,I don't know,0.0,0.0,0.0,contradiction,0,0.05706746131181717,Buck Rogers in the 25th Century /Th> /Th> /Tr> Tr> Tr> Th> Developed by /Th> Td> Ul> Li> Glen A.,0.0,0.0,0.0,entailment,1,0.5566731691360474
88,where is the us military base in japan,"Yokota Air Base, Fussa, Western Tokyo",True,I don't know,0.0,0.0,1.0,contradiction,0,0.2180456668138504,"The United States Department of Defense was formed on September 18, 1947.",0.0,0.0,1.0,neutral,0,0.016081716865301132
89,who determines the size of the supreme court,Congress,True,I don't know,0.0,0.0,1.0,contradiction,0,0.18805651366710663,The Supreme Court of the United States /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Tr> /Th> /Tr>,0.0,0.0,1.0,entailment,1,0.8847182393074036
90,who is the actor that plays lucifer on tv,Thomas John Ellis,True,I don't know,0.0,0.0,0.0,neutral,0,0.018383175134658813,"The focus was primarily on Klaus ( Joseph Morgan ), Elijah ( Daniel Gillies ), and Rebekah ( Claire Holt ) who found out in the backdoor pilot, aired on April 25, 2013, how Hayley Marshall ( Pho",0.0,0.0,0.0,contradiction,0,0.013346463441848755
96,who designed the national coat of arms of south africa,Iaan Bekker,True,I don't know,0.0,0.0,0.0,contradiction,0,0.21239537000656128,"The Coat of arms of the Republic of South Africa /Th> /Tr> Tr> Td colspan=""2""> /Tr> /Tr> Tr> Th colspan=""2""",0.0,0.0,0.0,entailment,1,0.8554242849349976
98,when does model code of conduct come into force,immediately on announcement of the election schedule by the commission,True,I don't know,0.0,0.0,0.0,neutral,0,0.333003431558609,The text may be too technical for most readers to understand.,0.0,0.09523809523809525,0.0,entailment,1,0.9676580429077148
111,when did now thats what i call music come out,28 November 1983,True,I don't know,0.0,0.0,0.0,contradiction,0,0.21380648016929626,The single was released on 29 April 2016 and was produced by Calvin Harris.,0.0,0.0,0.0,entailment,1,0.6462588310241699
113,where is the 2018 grey cup being played,"The Brick Field at Commonwealth Stadium in Edmonton, Alberta",True,I don't know,0.0,0.0,0.0,contradiction,0,0.13240163028240204,The Super Bowl is a football game that determines the champion of the National Football League ( NFL ).,0.0,0.07692307692307691,0.0,entailment,1,0.9869338274002075
116,where did the band bastille get their name,Bastille Day,True,I don't know,0.0,0.0,0.0,contradiction,0,0.1712852269411087,"Bastille /Th> /Th> /Tr> Tr> Th colspan=""2""> background information /Th> /Th> /Tr> /Th> /Th> ",0.0,0.125,0.0,entailment,1,0.7357929348945618
117,where is arkansas river located on a map,"The Arkansas River flows through Colorado, Kansas, Oklahoma, and Arkansas, and its watershed also drains parts of Texas, New Mexico and Missouri.",True,I don't know,0.0,0.0,1.0,contradiction,0,0.2422146499156952,"Red River /Td> /Tr> /Tr> Tr> Th colspan=""2""> Arkansas River /Td> /Tr> Tr> Th colspan=""2"">",0.0,0.10810810810810811,1.0,contradiction,0,0.409481018781662
118,who plays nicholas in the princess diaries 2,Chris Pine,True,I don't know,0.0,0.0,0.0,neutral,0,0.1102973073720932,The show is set in New Orleans which the Mikaelson family and original vampires helped to build.,0.0,0.0,0.0,entailment,1,0.5393848419189453
122,the p-wave phase of an electrocardiogram (ecg) represents,atrial depolarization,True,I don't know,0.0,0.0,1.0,contradiction,0,0.1193539947271347,A rectifier converts AC to DC.,0.0,0.0,1.0,neutral,0,0.22081665694713593
123,when did star trek the next generation first air,"September 28, 1987",True,locations,0.0,0.0,0.0,neutral,0,0.1743977963924408,The originals is an American supernatural drama television series created by Julie Plec for The CW.,0.0,0.0,0.0,contradiction,0,0.0395062156021595
132,who sang the most wonderful summer of my life,Jackie Ward,True,Jim Henson,0.0,0.0,0.0,neutral,0,0.2117277830839157,Jug - Band Christmas,0.0,0.0,0.0,neutral,0,0.19649751484394073
137,how many oscars did on golden pond win,three,True,I don't know,0.0,0.0,1.0,neutral,0,0.03881227597594261,The list is incomplete.,0.0,0.0,1.0,contradiction,0,0.02169249765574932
139,who won season 4 of america's got talent,Kevin Skinner,True,I don't know,0.0,0.0,1.0,contradiction,0,0.15592405200004578,Michael Grimm /Td> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> ,0.0,0.0,1.0,entailment,1,0.5302441120147705
140,how many episodes on queen of the south season 1,13,True,Queen of the South,0.0,0.0,1.0,entailment,1,0.47820690274238586,"April 17, 2011",0.0,0.0,1.0,contradiction,0,0.041389353573322296
143,who is the existing prime minister of pakistan,Imran Khan,True,I don't know,0.0,0.0,0.0,contradiction,0,0.1577095240354538,/Th> /Th> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr>,0.0,0.0,0.0,contradiction,0,0.14494122564792633
144,who is known as the father of texas,Stephen Fuller Austin,True,I don't know,0.0,0.0,1.0,contradiction,0,0.01855497807264328,The cause of death was a heart attack.,0.0,0.0,1.0,contradiction,0,0.012391000986099243
146,what is the orange stuff on my sushi,tobiko,True,I don't know,0.0,0.0,0.0,neutral,0,0.053482785820961,is not to be confused with palm kernel oil.,0.0,0.0,0.0,neutral,0,0.039645303040742874
149,when did nsw last won a state of origin series,2018,True,Football League,0.0,0.0,1.0,contradiction,0,0.15956275165081024,They were chosen mostly from the Australian Football League ( AFL ).,0.0,0.0,1.0,neutral,0,0.020367000252008438
150,when does life is strange before the storm part 2,October 2017,True,I don't know,0.0,0.0,0.0,contradiction,0,0.21680818498134613,Disney Channel.,0.0,0.0,0.0,neutral,0,0.15830270946025848
152,where is sodom and gomorrah located in the bible,on the Jordan River plain in the southern region of the land of Canaan,True,Israelites were a nation,0.0,0.0,1.0,neutral,0,0.19452138245105743,"The Twelve Spies were a group of Israelite chieftains, one from each of the Twelve Tribes, who were dispatched by Moses to scout out the Land of Canaan for 40 days as a future home for the Israelite people, during",0.0,0.25925925925925924,1.0,neutral,0,0.01926559768617153
154,when did the xbox 360 slim come out,in 2010,True,I don't know,0.0,0.0,0.0,contradiction,0,0.2130913883447647,"The Xbox 360 E was released on November 22, 2005.",0.0,0.0,0.0,entailment,1,0.5045021176338196
166,who spread the theory that one is a product of the mind and body,René Descartes,True,modern,0.0,0.0,1.0,neutral,0,0.1146039217710495,a natural philosophy that developed in several ancient traditions.,0.0,0.0,1.0,entailment,1,0.7413195967674255
168,how many goals scored ronaldo in his career,over 670,True,I don't know,0.0,0.0,0.0,contradiction,0,0.15769614279270172,"Cristiano Ronaldo dos Santos Aveiro /Tr> /Tr> /Tr> Th> date of birth /Th> Td colspan=""3""> ( 1985 - 02 - 05 )",0.0,0.0,0.0,entailment,1,0.8193592429161072
176,who played tess on touched by an angel,"Delloreese Patricia Early (July 6, 1931 – November 19, 2017), known professionally as Della Reese",True,I don't know,0.0,0.0,0.0,contradiction,0,0.01976754702627659,The supplemental digital series Marvel's Agents of S.H.I.E.L.D. : Slingshot.,0.0,0.0,0.0,contradiction,0,0.02590980753302574
178,when did the hornets move to new orleans,2002–03 season,True,I don't know,0.0,0.0,0.0,neutral,0,0.18692021071910858,The Raiders moved back to Oakland.,0.0,0.0,0.0,contradiction,0,0.0020089426543563604
186,fish appeared in the fossil record during the,the Cambrian explosion,True,I don't know,0.0,0.0,0.0,contradiction,0,0.2760169506072998,"The Devonian period 419 -- 359 Ma ( Age of Fishes ) saw the development of early sharks, armoured placoderms and various lobe - finned fishes including the tetrapod transitional species /Td",0.0,0.06451612903225806,0.0,entailment,1,0.7209175229072571
190,who died from the band faith no more,singer Chuck Mosley,True,I don't know,0.0,0.0,0.0,contradiction,0,0.13906389474868774,"Ross Malinger /Th> /Th> /Th> /Th> /Th> /Th> Td> Ross Aaron Malinger ( 1984 - 07 - 07 ) July 7, 1984 ( age 33 ) Redwood",0.0,0.0,0.0,contradiction,0,0.2570068836212158
193,who signed the gun control act of 1968,President Lyndon B. Johnson,True,I don't know,0.0,0.0,1.0,contradiction,0,0.15940308570861816,U.S.C. : Crimes and Criminal Procedure,0.0,0.0,1.0,contradiction,0,0.14709843695163727
195,where do frankenstein and the monster first meet,the mountains,True,I don't know,0.0,0.0,1.0,neutral,0,0.052073121070861816,"The sentence ""Rip Van Winkle '' is a short story by American author Washington Irving published in 1819.",0.0,0.10526315789473684,1.0,neutral,0,0.015706880018115044
196,the human tendency to mimic other people’s behavior is an example of,Mirroring,True,I don't know,0.0,0.0,0.0,neutral,0,0.008464246056973934,The Milgram experiment on obedience to authority figures was a series of social psychology experiments conducted by Yale University psychologist Stanley Milgram.,0.0,0.0,0.0,neutral,0,0.31794482469558716
197,when does season five of the killing come out,a fourth season consisting of six episodes to conclude the series,True,I don't know,0.0,0.0,0.0,contradiction,0,0.20471912622451782,"The first episode of the series premiered on January 18, 2015, on Disney Channel.",0.0,0.23999999999999996,0.0,contradiction,0,0.016461044549942017
199,how is the head of the church of england,the monarch is the supreme governor,True,I don't know,0.0,0.0,0.0,neutral,0,0.09613803029060364,The Prime Minister of India is the chief executive of the Government of India.,0.0,0.3,0.0,entailment,1,0.8897625803947449
205,how to remove a methyl group from benzene,replacement of a methyl group by a hydrogen atom,True,I don't know,0.0,0.0,1.0,contradiction,0,0.07752210646867752,The benzene ring is attached to a CH group.,0.0,0.2222222222222222,1.0,contradiction,0,0.18166469037532806
207,what does a nose ring mean in india,"a mark of beauty and social standing as well as a Hindu's honor to Parvati, the goddess of marriage",True,carburetor,0.0,0.0,0.0,neutral,0,0.15982797741889954,Fuel.,0.0,0.0,0.0,neutral,0,0.014144452288746834
209,the cuban missile crisis began in 1962 when which country placed nuclear missiles in cuba,Soviet Union,True,I don't know,0.0,0.0,1.0,contradiction,0,0.12987542152404785,"The Cuban Missile Crisis /Tr> /Tr> /Tr> Td colspan=""2""> Part of the Cold War /Tr> /Tr> Td colspan=""2""> ",0.0,0.0,1.0,entailment,1,0.8843926191329956
212,when did fasb codification become authoritative u.s. gaap,"after September 15, 2009",True,I don't know,0.0,0.0,0.0,neutral,0,0.14141663908958435,"The Uniform Monday Holiday Act was signed into law on June 28, 1968, and took effect on January 1, 1971.",0.0,0.0,0.0,neutral,0,0.15285350382328033
213,who plays frank in f is for family,Bill Burr,True,I don't know,0.0,0.0,0.0,neutral,0,0.12088985741138458,"Nick Blood and Adrianne Palicki joined the cast for the second and third seasons, while Henry Simmons and Luke Mitchell had recurring roles in the second season before being promoted to the main cast for the third.",0.0,0.0,0.0,neutral,0,0.2914692163467407
216,android operating system was acquired by google in,July 2005,True,I don't know,0.0,0.0,0.0,neutral,0,0.09014856815338135,"Android 8.1 Oreo home screen /Td> /Tr> /Tr> Th> Developer /Th> Td> Google, Open Handset Alliance /Th> /Tr> Tr>",0.0,0.0,0.0,entailment,1,0.5269138216972351
217,where does the flexor digitorum superficialis distally attach,The tendons attach to the anterior margins on the bases of the intermediate phalanges of the four fingers. These tendons have a split (Camper's Chiasm) at the end of them through which the tendons of flexor digitorum profundus pass.,True,I don't know,0.0,0.0,0.0,neutral,0,0.32562926411628723,The flexor of fingers is a musculoskeletal muscle.,0.0,0.21276595744680848,0.0,neutral,0,0.46275705099105835
219,who played daniel in the bible mini series,Jake Canuso,True,B. Weiss,0.0,0.0,0.0,neutral,0,0.04428461566567421,Weiss.,0.0,0.0,0.0,entailment,1,0.37030887603759766
221,what does the star on the ghana flag mean,"adopted from the flag of the Black Star Line, a shipping line incorporated by Marcus Garvey that operated from 1919 to 1922",True,I don't know,0.0,0.0,0.0,neutral,0,0.25752606987953186,Ghana Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> Th> Use /Th> Td> National,0.0,0.0,0.0,entailment,1,0.8530080914497375
222,when is the last movie of divergent coming out,TBA,True,I don't know,0.0,0.0,0.0,contradiction,0,0.1447332501411438,"The tenth season debuted on March 27, 2018.",0.0,0.0,0.0,entailment,1,0.9664083123207092
223,the former peterlee campus of east durham college,East Durham & Houghall Community College,True,I don't know,0.0,0.0,0.0,contradiction,0,0.022730043157935143,The All England Lawn Tennis and Croquet Club is a private members'club.,0.0,0.0,0.0,neutral,0,0.1639726310968399
225,the amount of light reflected from the front surface of common window glass is about,about 4% per surface,True,I don't know,0.0,0.0,0.0,contradiction,0,0.07138412445783615,"The simplest optical coatings are thin layers of metals, such as aluminium, which are deposited on glass substrates to make mirror surfaces, a process known as silvering.",0.0,0.0,0.0,neutral,0,0.4376542270183563
227,how many cm is a 24 inch tv,61,True,Ball,0.0,0.0,0.0,contradiction,0,0.12492027878761292,gazebo was built.,0.0,0.0,0.0,contradiction,0,0.01549241878092289
233,where was the walking dead season 7 filmed,Georgia,True,7,0.0,0.0,1.0,entailment,1,0.4645058214664459,The number of episodes /Th> Tr> Tr> Tr> Th> is 7,0.0,0.0,1.0,neutral,0,0.28260523080825806
236,who plays male lead in far from the madding crowd,Carey Mulligan,True,I don't know,0.0,0.0,1.0,contradiction,0,0.15741536021232605,Charlotte Bruus Christensen /Td> /Tr> Tr> Th>,0.0,0.0,1.0,contradiction,0,0.13784198462963104
241,who is in the cast of the handmaid's tale,Elisabeth Moss,True,I don't know,0.0,0.0,1.0,contradiction,0,0.14130325615406036,The Handmaid's Tale was written in the United States.,0.0,0.0,1.0,neutral,0,0.05812239646911621
242,who owned the first casino in las vegas,local Las Vegas business owners,True,Rio Las Vegas in 2014,0.0,0.4000000000000001,0.0,entailment,1,0.7927278280258179,Rio Las Vegas in 2014 /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr,0.0,0.2,0.0,neutral,0,0.42235884070396423
244,who is the lead singer of portugal the man,John Baldwin Gourley,True,American chart,0.0,0.0,0.0,neutral,0,0.2638755142688751,American tour,0.0,0.0,0.0,neutral,0,0.2223372608423233
253,who does billy russo become on the punisher,Jigsaw,True,I don't know,0.0,0.0,1.0,contradiction,0,0.20712684094905853,"Spencer Hastings /Th> /Th> /Th> /Tr> /Tr> Tr> Td colspan=""2""> Pretty Little Liars character /Th> /Tr>",0.0,0.0,1.0,entailment,1,0.6972545385360718
255,who was the founder of chick fil a,S. Truett Cathy,True,I don't know,0.0,0.0,0.0,neutral,0,0.09085442870855331,The show often satirizes contemporary American popular culture and politics.,0.0,0.0,0.0,neutral,0,0.027975963428616524
256,when was asbestos first found to be dangerous,began with the 20th century and escalated during the 1920s and 1930s,True,I don't know,0.0,0.0,0.0,neutral,0,0.005131278187036514,"The Marsh test is a highly sensitive method in the detection of arsenic, especially useful in the field of forensic toxicology when arsenic was used as a poison.",0.0,0.1,0.0,neutral,0,0.0033471682108938694
257,where is the black box located on an airplane,usually mounted in the aircraft's tail section,True,I don't know,0.0,0.0,0.0,contradiction,0,0.17372703552246094,The B - 29 Super,0.0,0.18181818181818182,0.0,neutral,0,0.17834927141666412
267,when did the brewers go to national league,1998,True,I don't know,0.0,0.0,1.0,contradiction,0,0.20670726895332336,The Milwaukee Brewers are a professional baseball team that has played in the National League since 1998.,0.0,0.1111111111111111,1.0,neutral,0,0.2538764476776123
268,who are the songwriters for the greatest showman,Benj Pasek,True,I don't know,0.0,0.0,0.0,contradiction,0,0.08381730318069458,The Greatest Showman,0.0,0.0,0.0,entailment,1,0.4489803612232208
269,who plays dylan in now you see me,Mark Ruffalo,True,I don't know,0.0,0.0,0.0,neutral,0,0.0064847515895962715,"The first season aired on April 25, 2013.",0.0,0.0,0.0,neutral,0,0.06568221002817154
270,where was the ark of the covenant taken,Kiriath-Jearim,True,Israel,0.0,0.0,0.0,neutral,0,0.2197391241788864,"Admah, Zeboim and Bela.",0.0,0.0,0.0,neutral,0,0.0930669754743576
271,harrow on the hill height above sea level,124 metres (408 ft),True,I don't know,0.0,0.0,0.0,contradiction,0,0.2840767502784729,A City upon a Hill.,0.0,0.0,0.0,entailment,1,0.7630224227905273
272,who plays hitler in man in the high castle,Wolf Muser,True,I don't know,0.0,0.0,0.0,contradiction,0,0.1525483876466751,The film was directed by J.K. Rowling.,0.0,0.0,0.0,neutral,0,0.006722635123878717
273,lowest city below sea level in the world,"Jericho, West Bank",True,I don't know,0.0,0.0,0.0,contradiction,0,0.12930837273597717,Mariana Trench is located in the western Pacific Ocean approximately 200 kilometres ( 124 mi ) east of the Mariana Islands.,0.0,0.0,0.0,contradiction,0,0.46248531341552734
275,who voiced jack in rise of the guardians,Chris Pine,True,I don't know,0.0,0.0,1.0,contradiction,0,0.1767473667860031,Rise of the Guardians /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th,0.0,0.0,1.0,entailment,1,0.8026414513587952
277,what type of hybrid is the ford fusion,gasoline-electric,True,I don't know,0.0,0.0,0.0,neutral,0,0.26762327551841736,American English.,0.0,0.0,0.0,neutral,0,0.32003945112228394
280,how many states is there in united states,50,True,I don't know,0.0,0.0,1.0,neutral,0,0.07982586324214935,The United States is a country in the continental United States.,0.0,0.0,1.0,entailment,1,0.735529363155365
281,what is the first harry potter book called in england,Harry Potter and the Philosopher's Stone,True,Frederick Warne & Company,0.0,0.0,0.0,contradiction,0,0.17384439706802368,The Tale of Jemima Puddle - Duck was published by Frederick Warne & Co.,0.0,0.1111111111111111,0.0,neutral,0,0.009485783986747265
282,when did montgomery ward's go out of business,2001,True,I don't know,0.0,0.0,1.0,contradiction,0,0.157710462808609,The company was founded in 1872.,0.0,0.0,1.0,entailment,1,0.7469700574874878
283,who won series 7 of great british bake off,Candice Brown,True,I don't know,0.0,0.0,0.0,neutral,0,0.3702833950519562,Paul Hollywood.,0.0,0.0,0.0,entailment,1,0.8274148106575012
284,who does the voice of special ed on crank yankers,Jim Florentine,True,I don't know,0.0,0.0,0.0,contradiction,0,0.007447378244251013,Drew Carey is the main protagonist of the series.,0.0,0.0,0.0,contradiction,0,0.1795320361852646
287,what does the ministry of trade and industry do,directs the formulation of policies related to the development of trade and industry in Singapore,True,I don't know,0.0,0.0,0.0,neutral,0,0.0683257207274437,"The Commonwealth is an international organisation in which countries with diverse social, political, and economic backgrounds are regarded as equal in status, and cooperate within a framework of common values and goals, as outlined in the Singapore Declaration issued in 1971.",0.0,0.21428571428571425,0.0,neutral,0,0.06271585822105408
289,who sings nothings gonna hurt you baby,Cigarettes After Sex,True,I don't know,0.0,0.0,0.0,neutral,0,0.15592969954013824,"I'm the One Mama Warned You About '' /Th> /Tr> Tr> Th colspan=""2""> Single by Mickey Gilley /Th> /Tr> Th> ",0.0,0.0,0.0,entailment,1,0.6775557994842529
