idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
29,when did power rangers tv show come out,"August 28, 1993",True,Power Rangers : The Movie,0.0,0.0,0.0,entailment,1,0.6157565712928772,Morphin Power Rangers : The Movie Turbo : A Power Rangers Movie,0.0,0.0,0.0,contradiction,0,0.2784056067466736
31,how many beverly hills cops movies are there,three,True,I don't know,0.0,0.0,1.0,neutral,0,0.019912581890821457,"The meaning of the word "" national consciousness "" is that it is a shared sense of national identity ; that is, it is a shared sense of national identity.",0.0,0.0,1.0,neutral,0,0.15250957012176514
32,who holds the most women's wimbledon titles,Martina Navratilova,True,NBA championships,0.0,0.0,1.0,contradiction,0,0.013572344556450844,"NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships, NBA championships ",0.0,0.0,1.0,contradiction,0,0.005057935137301683
34,where does jinx you owe me a coke come from,Jinx is a children's game with varying rules and penalties that occur when two people unintentionally speak the same word or phrase simultaneously,True,I don't know,0.0,0.0,0.0,neutral,0,0.156317338347435,The Supremes ),0.0,0.08,0.0,entailment,1,0.5777339339256287
39,where does the last name hickey come from,Irish origin,True,I don't know,0.0,0.0,1.0,contradiction,0,0.15057320892810822,"The sentence "" Atomism "" means "" uncuttable "".",0.0,0.0,1.0,entailment,1,0.335949182510376
43,where is the greatest royal rumble taking place,"Jeddah, Saudi Arabia",True,I don't know,0.0,0.0,1.0,neutral,0,0.1744142323732376,The WWE Network event chronology is a chronology of WWE events.,0.0,0.0,1.0,entailment,1,0.6843938231468201
44,who sang my name is tallulah in bugsy malone,"Louise ""Liberty"" Williams",True,I don't know,0.0,0.0,0.0,neutral,0,0.14969223737716675,The Black Knight.,0.0,0.0,0.0,entailment,1,0.7066320180892944
48,what is andy's sisters name in toy story,Molly,True,I don't know,0.0,0.0,0.0,contradiction,0,0.06842055916786194,The originals is an American supernatural drama television series created by Julie Plec for The CW.,0.0,0.0,0.0,neutral,0,0.09070170670747757
49,who sings with shaggy on it wasn me,English-Jamaican singer Rikrok,True,I don't know,0.0,0.0,0.0,neutral,0,0.2523895502090454,"Shaggy /Th> /Tr> Tr> Td colspan=""2""> /Tr> /Tr> Tr> Th colspan=""2""> Single by Shaggy /Th",0.0,0.0,0.0,entailment,1,0.5983932614326477
51,what is the largest catholic high school in america,St. Francis Preparatory School,True,I don't know,0.0,0.0,0.0,neutral,0,0.09007739275693893,"The ties between the United States and most of Latin America are generally cordial, but there remain areas of tension between the two sides.",0.0,0.0,0.0,neutral,0,0.024010779336094856
52,who established the peoples republic of china in 1949,Mao Zedong,True,Empire of Japan,0.0,0.0,0.0,entailment,1,0.4982996881008148,The Imperial Seal was a symbol of Japan during the Allied occupation of Japan.,0.0,0.0,0.0,entailment,1,0.7316758632659912
54,who sang take that look off your face,Marti Webb,True,I don't know,0.0,0.0,1.0,neutral,0,0.20843525230884552,The song was written by Marti Webb and Don Black.,0.0,0.33333333333333337,1.0,neutral,0,0.012457636184990406
55,who plays percy in the lost city of z,Charlie Hunnam,True,I don't know,0.0,0.0,0.0,contradiction,0,0.041705403476953506,The Theatre,0.0,0.0,0.0,entailment,1,0.3956010043621063
58,who plays the first lady on house of cards,Joanna C. Going,True,I don't know,0.0,0.0,0.0,contradiction,0,0.15836721658706665,"The title of the episode titled "" President of the United States /Td> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /",0.0,0.0,0.0,neutral,0,0.0064392550848424435
65,who owns st andrews golf course in scotland,The St Andrews Links Trust,True,I don't know,0.0,0.0,0.0,contradiction,0,0.14890681207180023,The Old Course Tr> Tr> Tr> Th> coordinates /Th> 56 ° 20 ′ 35 '' N 2 ° 48 ′ 11 '' W / 56.343 ° N 2.803 °,0.0,0.08000000000000002,0.0,entailment,1,0.8583596348762512
68,which city and state hosts the annual college world series,"Omaha, Nebraska",True,Earth,0.0,0.0,0.0,neutral,0,0.009058769792318344,"The State of the Union Address is an annual message presented by the President of the United States to a joint session of the United States Congress, except in the first year of a new president's term.",0.0,0.0,0.0,neutral,0,0.004646075423806906
69,who is ted talking about in how i met your mother,Tracy McConnell,True,I don't know,0.0,0.0,1.0,contradiction,0,0.26613903045654297,The Mother appearing in  The Locket /Td> /Tr> Tr> Tr> Th> First appearance /Th> Td>  Lucky Penny ( unseen ) /Td,0.0,0.0,1.0,contradiction,0,0.1818726509809494
72,when does grey's anatomy season 14 premiere,"September 28, 2017",True,I don't know,0.0,0.0,1.0,contradiction,0,0.23095132410526276,The thirteenth season of Grey's Anatomy /Td> /Tr> /Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr,0.0,0.0,1.0,entailment,1,0.8078404664993286
73,the partial pressure of carbon dioxide in arterial blood is approximately,at sea level (765 mmHg) in arterial blood is between 35 mmHg and 45 mmHg,True,I don't know,0.0,0.0,0.0,contradiction,0,0.10530539602041245,Industrial Revolution,0.0,0.0,0.0,neutral,0,0.15485242009162903
76,what was uncle jesse's original last name on full house,Cochran,True,I don't know,0.0,0.0,0.0,contradiction,0,0.13347862660884857,The show was renewed for a fourth season.,0.0,0.0,0.0,entailment,1,0.9476199150085449
78,who pays the judgements on the judge mathis show,Greg Mathis,True,I don't know,0.0,0.0,0.0,neutral,0,0.06385689973831177,The Wonderful World of Make Believe is a list of episodes of the American comedy series Blue Mountain State.,0.0,0.0,0.0,contradiction,0,0.13129466772079468
79,who made up the elf on the shelf,Chanda Bell,True,I don't know,0.0,0.0,1.0,neutral,0,0.12938863039016724,"From 1998 to 2000 and since 2015, it was reverted to five but only up to the second runner - up was awarded ( regardless if the pageant post-announces the placements of the other 2 delegates who made it to the Top 5 ).",0.0,0.0,1.0,neutral,0,0.013962856493890285
82,who warned concord that the british were coming,Samuel Prescott,True,I don't know,0.0,0.0,1.0,neutral,0,0.1391402781009674,"The remembrance poppy is an artificial flower that has been used since 1921 to commemorate military personnel who have died in war, and represents a common or field poppy, Papaver rhoeas.",0.0,0.0,1.0,entailment,1,0.7508549094200134
83,who lasted the longest on alone season 2,David McIntyre,True,I don't know,0.0,0.0,0.0,neutral,0,0.010295460000634193,The season was a regular season.,0.0,0.0,0.0,neutral,0,0.08705095201730728
88,where is the us military base in japan,"Yokota Air Base, Fussa, Western Tokyo",True,I don't know,0.0,0.0,1.0,contradiction,0,0.1827121526002884,"The Pentagon is located in Arlington County, Virginia.",0.0,0.0,1.0,neutral,0,0.005617173854261637
89,who determines the size of the supreme court,Congress,True,I don't know,0.0,0.0,1.0,contradiction,0,0.3056687116622925,The current members of the Supreme Court of the United States /Th> /Th> /Tr> Tr> Tr> Td> Dl> Dt> Chief Justice /Dt> Dd,0.0,0.0,1.0,entailment,1,0.9546589255332947
90,who is the actor that plays lucifer on tv,Thomas John Ellis,True,I don't know,0.0,0.0,0.0,neutral,0,0.25950026512145996,The Dumping Ground.,0.0,0.0,0.0,neutral,0,0.21496464312076569
96,who designed the national coat of arms of south africa,Iaan Bekker,True,I don't know,0.0,0.0,0.0,contradiction,0,0.18771231174468994,"The Coat of arms of the Republic of South Africa /Th> /Tr> Tr> Td colspan=""2""> /Tr> /Tr> /Tr> /Tr> ",0.0,0.0,0.0,entailment,1,0.8103969097137451
98,when does model code of conduct come into force,immediately on announcement of the election schedule by the commission,True,MVC design pattern has been used.,0.0,0.0,0.0,neutral,0,0.084851935505867,"The EU's predecessor, the European Economic Community, was founded with the Inner Six member states in 1958.",0.0,0.14814814814814817,0.0,neutral,0,0.07343825697898865
111,when did now thats what i call music come out,28 November 1983,True,I don't know,0.0,0.0,0.0,neutral,0,0.1725672334432602,"The focus was primarily on Klaus ( Joseph Morgan ), Elijah ( Daniel Gillies ), and Rebekah ( Claire Holt ) who found out in the backdoor pilot, aired on April 25, 2013, how Hayley Marshall ( Pho",0.0,0.0,0.0,contradiction,0,0.03971138596534729
113,where is the 2018 grey cup being played,"The Brick Field at Commonwealth Stadium in Edmonton, Alberta",True,I don't know,0.0,0.0,0.0,contradiction,0,0.23796440660953522,American.,0.0,0.0,0.0,contradiction,0,0.04764697700738907
116,where did the band bastille get their name,Bastille Day,True,carotenoid group,0.0,0.0,0.0,neutral,0,0.06122897192835808,"The name is from Greek xanthos ( ,  yellow '' ) and phyllon ( ,  leaf '' ), due to their formation of the yellow pigments",0.0,0.0,0.0,neutral,0,0.00454669026657939
117,where is arkansas river located on a map,"The Arkansas River flows through Colorado, Kansas, Oklahoma, and Arkansas, and its watershed also drains parts of Texas, New Mexico and Missouri.",True,I don't know,0.0,0.0,1.0,contradiction,0,0.1488589346408844,Cedar River,0.0,0.08333333333333334,1.0,entailment,1,0.5362709760665894
118,who plays nicholas in the princess diaries 2,Chris Pine,True,I don't know,0.0,0.0,0.0,neutral,0,0.009578995406627655,/Tr> P>,0.0,0.0,0.0,neutral,0,0.009500047191977501
122,the p-wave phase of an electrocardiogram (ecg) represents,atrial depolarization,True,I don't know,0.0,0.0,1.0,entailment,1,0.8601085543632507,The confidence level represents the frequency (,0.0,0.0,1.0,entailment,1,0.4132109582424164
123,when did star trek the next generation first air,"September 28, 1987",True,I don't know,0.0,0.0,1.0,contradiction,0,0.22882625460624695,"/Th> /Tr> Th colspan=""2"">  Suddenly Human '' /Th> /Tr> Tr> Tr> Th> Episode no. /Th> ",0.0,0.0,1.0,contradiction,0,0.34097564220428467
132,who sang the most wonderful summer of my life,Jackie Ward,True,I don't know,0.0,0.0,0.0,contradiction,0,0.2519533634185791,The studio album by Johnny Mathis /Th> /Th> /Th> /Th> /Th> /Th> /Th> Released /Th> /Th> /Th> /Tr,0.0,0.0,0.0,entailment,1,0.9509999752044678
137,how many oscars did on golden pond win,three,True,I don't know,0.0,0.0,1.0,contradiction,0,0.13287973403930664,"On Golden Pond /Th> /Th> /Tr> Tr> Td colspan=""2""> Movie poster by Bill Gold /Th> /Th> /Tr> Tr> T",0.0,0.0,1.0,entailment,1,0.5995727777481079
139,who won season 4 of america's got talent,Kevin Skinner,True,I don't know,0.0,0.0,1.0,contradiction,0,0.24512879550457,The Sacred Riana /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th,0.0,0.0,1.0,entailment,1,0.7611809372901917
140,how many episodes on queen of the south season 1,13,True,I don't know,0.0,0.0,1.0,contradiction,0,0.05465874448418617,"The first season aired from August 29, 2005 to May 15, 2006, with a four - month break after Thanksgiving.",0.0,0.0,1.0,contradiction,0,0.12626062333583832
143,who is the existing prime minister of pakistan,Imran Khan,True,I don't know,0.0,0.0,0.0,neutral,0,0.10666010528802872,The Prime Minister of India is the chief executive of the Government of India.,0.0,0.0,0.0,entailment,1,0.9836142063140869
144,who is known as the father of texas,Stephen Fuller Austin,True,I don't know,0.0,0.0,1.0,neutral,0,0.035849664360284805,muggle is known as a squib.,0.0,0.0,1.0,contradiction,0,0.08896924555301666
146,what is the orange stuff on my sushi,tobiko,True,I don't know,0.0,0.0,0.0,neutral,0,0.1892148107290268,"The album Deep Thoughts from a Shallow Mind was released on January 9, 1995.",0.0,0.0,0.0,neutral,0,0.0022605983540415764
149,when did nsw last won a state of origin series,2018,True,NCAA was ruled by the National Association of Basketball Coaches,0.0,0.0,1.0,contradiction,0,0.10838306695222855,The National Association of Basketball Coaches was the governing body of the NCAA Tournament.,0.0,0.0,1.0,neutral,0,0.07807563990354538
150,when does life is strange before the storm part 2,October 2017,True,I don't know,0.0,0.0,1.0,contradiction,0,0.20547565817832947,"Th colspan=""2""> Life Is Strange : Before the Storm /Th> /Tr> Tr> Td colspan=""2""> /Tr> /Tr> Tr> ",0.0,0.0,1.0,entailment,1,0.7438646554946899
152,where is sodom and gomorrah located in the bible,on the Jordan River plain in the southern region of the land of Canaan,True,re,0.0,0.0,1.0,contradiction,0,0.10647092014551163,The source of energy is redox.,0.0,0.2,1.0,contradiction,0,0.07509379088878632
154,when did the xbox 360 slim come out,in 2010,True,I don't know,0.0,0.0,0.0,contradiction,0,0.09415274113416672,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",0.0,0.06060606060606061,0.0,entailment,1,0.9722364544868469
166,who spread the theory that one is a product of the mind and body,René Descartes,True,I don't know,0.0,0.0,1.0,neutral,0,0.048292964696884155,"The MBTI is based on the conceptual theory proposed by Carl Jung, who had speculated that humans experience the world using four principal psychological functions -- sensation, intuition, feeling, and thinking -- and that one of these four functions is dominant for a person most of the time.",0.0,0.0,1.0,neutral,0,0.00332908914424479
168,how many goals scored ronaldo in his career,over 670,True,I don't know,0.0,0.0,0.0,contradiction,0,0.021936194971203804,Rohit made his ODI debut against Ireland in June 2007.,0.0,0.0,0.0,contradiction,0,0.017316294834017754
176,who played tess on touched by an angel,"Delloreese Patricia Early (July 6, 1931 – November 19, 2017), known professionally as Della Reese",True,I don't know,0.0,0.0,0.0,neutral,0,0.02652747742831707,"The first two pitchers to accomplish the feat did so in 1880, under rules that differed in many important respects from those of today's game.",0.0,0.0,0.0,neutral,0,0.01989368535578251
178,when did the hornets move to new orleans,2002–03 season,True,I don't know,0.0,0.0,0.0,contradiction,0,0.21389338374137878,"The New Orleans Pelicans are a professional basketball team based in New Orleans, Louisiana.",0.0,0.0,0.0,entailment,1,0.9007149934768677
186,fish appeared in the fossil record during the,the Cambrian explosion,True,I don't know,0.0,0.0,0.0,contradiction,0,0.19124184548854828,"The Devonian period 419 -- 359 Ma ( Age of Fishes ) saw the development of early sharks, armoured placoderms and various lobe - finned fishes including the tetrapod transitional species.",0.0,0.06666666666666667,0.0,entailment,1,0.9723389148712158
190,who died from the band faith no more,singer Chuck Mosley,True,I don't know,0.0,0.0,0.0,contradiction,0,0.29799923300743103,"Faith No More /Th> /Th> /Tr> Tr> Th> Td colspan=""2""> Background information /Th> /Th> /Tr> Tr> ",0.0,0.0,0.0,entailment,1,0.49677717685699463
193,who signed the gun control act of 1968,President Lyndon B. Johnson,True,I don't know,0.0,0.0,1.0,contradiction,0,0.15940308570861816,U.S.C. : Crimes and Criminal Procedure,0.0,0.0,1.0,contradiction,0,0.14709843695163727
195,where do frankenstein and the monster first meet,the mountains,True,I don't know,0.0,0.0,0.0,contradiction,0,0.01939091458916664,The song was first performed in Annie Get Your Gun by Ethel Merman and Ray Middleton.,0.0,0.1111111111111111,0.0,contradiction,0,0.008155726827681065
196,the human tendency to mimic other people’s behavior is an example of,Mirroring,True,I don't know,0.0,0.0,0.0,neutral,0,0.015025736764073372,unified impression,0.0,0.0,0.0,neutral,0,0.030962347984313965
197,when does season five of the killing come out,a fourth season consisting of six episodes to conclude the series,True,I don't know,0.0,0.0,0.0,neutral,0,0.08798263221979141,"Moses asked for an assessment of the geographical features of the land, the strength and numbers of the population, the agricultural potential and actual performance of the land, civic organization (whether their cities were like camps or strongholds ), and forestry conditions.",0.0,0.07692307692307693,0.0,neutral,0,0.18392427265644073
199,how is the head of the church of england,the monarch is the supreme governor,True,I don't know,0.0,0.0,0.0,neutral,0,0.08430555462837219,The term pope is used in several Churches to denote their high spiritual leaders ( for example Coptic Pope ).,0.0,0.16666666666666666,0.0,neutral,0,0.09994994848966599
205,how to remove a methyl group from benzene,replacement of a methyl group by a hydrogen atom,True,I don't know,0.0,0.0,1.0,neutral,0,0.2235332727432251,/Tr> /Tr> /Table> Table> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> T,0.0,0.0,1.0,entailment,1,0.478880375623703
207,what does a nose ring mean in india,"a mark of beauty and social standing as well as a Hindu's honor to Parvati, the goddess of marriage",True,I don't know,0.0,0.0,0.0,neutral,0,0.15175428986549377,"is associated with a nearly continuous series of oceanic trenches, volcanic arcs, and volcanic belts and plate movements.",0.0,0.16216216216216214,0.0,neutral,0,0.3097967803478241
209,the cuban missile crisis began in 1962 when which country placed nuclear missiles in cuba,Soviet Union,True,I don't know,0.0,0.0,1.0,contradiction,0,0.12987542152404785,"The Cuban Missile Crisis /Tr> /Tr> /Tr> Td colspan=""2""> Part of the Cold War /Tr> /Tr> Td colspan=""2""> ",0.0,0.0,1.0,entailment,1,0.8843926191329956
212,when did fasb codification become authoritative u.s. gaap,"after September 15, 2009",True,I don't know,0.0,0.0,0.0,neutral,0,0.03336848318576813,California applies to become a free state,0.0,0.0,0.0,neutral,0,0.12860015034675598
213,who plays frank in f is for family,Bill Burr,True,I don't know,0.0,0.0,0.0,neutral,0,0.08328436315059662,"The concept is valued as a descriptor for particularly strong inter-species interactions, and it has allowed easier communication between ecologists and conservation policy makers.",0.0,0.0,0.0,neutral,0,0.08454151451587677
216,android operating system was acquired by google in,July 2005,True,I don't know,0.0,0.0,0.0,neutral,0,0.09014856815338135,"Android 8.1 Oreo home screen /Td> /Tr> /Tr> Th> Developer /Th> Td> Google, Open Handset Alliance /Th> /Tr> Tr>",0.0,0.0,0.0,entailment,1,0.5269138216972351
217,where does the flexor digitorum superficialis distally attach,The tendons attach to the anterior margins on the bases of the intermediate phalanges of the four fingers. These tendons have a split (Camper's Chiasm) at the end of them through which the tendons of flexor digitorum profundus pass.,True,I don't know,0.0,0.0,0.0,neutral,0,0.22476385533809662,"/Td> /Tr> /Tr> Tr> Th colspan=""2""> Flexor digitorum superficialis /Th> /Tr> /Tr> Tr> ",0.0,0.07692307692307693,0.0,contradiction,0,0.3113935589790344
219,who played daniel in the bible mini series,Jake Canuso,True,I don't know,0.0,0.0,0.0,neutral,0,0.23527725040912628,"The Eagles were in four pre-Super Bowl Era NFL Championships ( 1947, 1948, 1947, 1948, 1947, 1948, 1947, 1948, 1947, 1948, 1947, 1948, 1947, 1948, 1947, 1948,",0.0,0.0,0.0,neutral,0,0.287034809589386
221,what does the star on the ghana flag mean,"adopted from the flag of the Black Star Line, a shipping line incorporated by Marcus Garvey that operated from 1919 to 1922",True,I don't know,0.0,0.0,0.0,neutral,0,0.25752606987953186,Ghana Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> Th> Use /Th> Td> National,0.0,0.0,0.0,entailment,1,0.8530080914497375
222,when is the last movie of divergent coming out,TBA,True,I don't know,0.0,0.0,1.0,neutral,0,0.13744623959064484,The Twelve Spies (,0.0,0.0,1.0,neutral,0,0.10176526755094528
223,the former peterlee campus of east durham college,East Durham & Houghall Community College,True,I don't know,0.0,0.0,0.0,neutral,0,0.2869510352611542,"The Ohio State Buckeyes college football team competes as part of the National Jonny Red Athletic Association ( NCAA ) Division I Football Bowl Subdivision, representing the Ohio State University in the East Division of the Big Ten Conference.",0.0,0.09523809523809523,0.0,entailment,1,0.9723753333091736
225,the amount of light reflected from the front surface of common window glass is about,about 4% per surface,True,reflective properties,0.0,0.0,0.0,neutral,0,0.22230802476406097,reflective ( ultraviolet) spectral characteristics.,0.0,0.0,0.0,neutral,0,0.17547298967838287
227,how many cm is a 24 inch tv,61,True,I don't know,0.0,0.0,1.0,neutral,0,0.13310261070728302,"The primary purpose of ploughing is to turn over the upper layer of the soil, bringing fresh nutrients to the surface, while burying weeds and the remains of previous crops and allowing them to break down.",0.0,0.0,1.0,entailment,1,0.9273068904876709
233,where was the walking dead season 7 filmed,Georgia,True,I don't know,0.0,0.0,1.0,contradiction,0,0.2214241474866867,The Walking Dead ( season 8 ) /Th> /Tr> /Tr> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th,0.0,0.0,1.0,entailment,1,0.63118976354599
236,who plays male lead in far from the madding crowd,Carey Mulligan,True,I don't know,0.0,0.0,1.0,contradiction,0,0.17057712376117706,The film was directed by Thomas Vinterberg.,0.0,0.0,1.0,entailment,1,0.8754848837852478
241,who is in the cast of the handmaid's tale,Elisabeth Moss,True,I don't know,0.0,0.0,1.0,neutral,0,0.005902067758142948,The Twentieth Amendment requires each elector to cast one vote for president and another vote for vice president.,0.0,0.0,1.0,neutral,0,0.010411020368337631
242,who owned the first casino in las vegas,local Las Vegas business owners,True,I don't know,0.0,0.0,0.0,neutral,0,0.02634025737643242,"The Raiders'move to Las Vegas comes after years of failed efforts to renovate or replace the Oakland -- Alameda County Coliseum, which has been rated by multiple sources as one of the worst stadiums in the NFL.",0.0,0.09756097560975609,0.0,neutral,0,0.0016115539474412799
244,who is the lead singer of portugal the man,John Baldwin Gourley,True,I don't know,0.0,0.0,1.0,neutral,0,0.3756481111049652,Jacob spent the night alone on a riverside during his journey back to Canaan.,0.0,0.0,1.0,neutral,0,0.08732239156961441
253,who does billy russo become on the punisher,Jigsaw,True,I don't know,0.0,0.0,1.0,neutral,0,0.17865435779094696,The Amazing Spider - Man # 162 (November 1976 ) /Td> /Tr> /Tr> Th> Created by /Th> Td> Len Wein Ross Andru /Tr> /,0.0,0.0,1.0,contradiction,0,0.03537371754646301
255,who was the founder of chick fil a,S. Truett Cathy,True,I don't know,0.0,0.0,0.0,contradiction,0,0.1512097418308258,The period is often quoted as 18 months because of Intel executive David House.,0.0,0.0,0.0,neutral,0,0.0037146375980228186
256,when was asbestos first found to be dangerous,began with the 20th century and escalated during the 1920s and 1930s,True,I don't know,0.0,0.0,0.0,contradiction,0,0.03883067145943642,The final version of the constitution was voted on and sent to the states.,0.0,0.23076923076923075,0.0,neutral,0,0.025935618206858635
257,where is the black box located on an airplane,usually mounted in the aircraft's tail section,True,I don't know,0.0,0.0,0.0,contradiction,0,0.1639804244041443,"The Cedar River is located in Dodge County, Minnesota, consisting of a west fork and middle fork approximately three miles northeast of the town of Blooming Prairie, and an east fork approximately one mile south of the town of Hayfield.",0.0,0.0851063829787234,0.0,entailment,1,0.955351710319519
267,when did the brewers go to national league,1998,True,I don't know,0.0,0.0,1.0,neutral,0,0.156317338347435,The Supremes ),0.0,0.0,1.0,entailment,1,0.5777339339256287
268,who are the songwriters for the greatest showman,Benj Pasek,True,U.S. citizens.,0.0,0.0,0.0,neutral,0,0.23692570626735687,The United States Electoral College is the mechanism established by the United States Constitution for the election of the president and vice president of the United States by small groups.,0.0,0.0,0.0,neutral,0,0.26286640763282776
269,who plays dylan in now you see me,Mark Ruffalo,True,I don't know,0.0,0.0,0.0,neutral,0,0.16169625520706177,You Can Lie to Me Tonight '' /Td> /Tr> /Tr> Tr> Th> B - side /Tr> Td> Td> Td> ,0.0,0.0,0.0,entailment,1,0.5514122247695923
270,where was the ark of the covenant taken,Kiriath-Jearim,True,I don't know,0.0,0.0,0.0,contradiction,0,0.05554331839084625,The first Test hat - trick was recorded in the year 1897.,0.0,0.0,0.0,contradiction,0,0.0013646978186443448
271,harrow on the hill height above sea level,124 metres (408 ft),True,Peru,0.0,0.0,0.0,contradiction,0,0.06573401391506195,Mountains.,0.0,0.0,0.0,contradiction,0,0.09393429011106491
272,who plays hitler in man in the high castle,Wolf Muser,True,I don't know,0.0,0.0,0.0,neutral,0,0.18041785061359406,The Man in the High Castle Tr> Td> /Tr> P> /Tr> P> /Tr> P> /Tr> P> /Tr> ,0.0,0.0,0.0,neutral,0,0.28660905361175537
273,lowest city below sea level in the world,"Jericho, West Bank",True,Georgia,0.0,0.0,0.0,neutral,0,0.015054186806082726,Georgia.,0.0,0.0,0.0,neutral,0,0.01200187299400568
275,who voiced jack in rise of the guardians,Chris Pine,True,I don't know,0.0,0.0,1.0,neutral,0,0.13704155385494232,The Constitution of India also empowers the governor to act upon his or her own discretionary powers.,0.0,0.0,1.0,neutral,0,0.003985715098679066
277,what type of hybrid is the ford fusion,gasoline-electric,True,Sermon on the Mount,0.0,0.0,0.0,neutral,0,0.31531962752342224,The fifth chapter of the Gospel of Matthew in the New Testament is the fifth chapter of the Gospel of Matthew.,0.0,0.0,0.0,entailment,1,0.9175335168838501
280,how many states is there in united states,50,True,I don't know,0.0,0.0,1.0,contradiction,0,0.026839716359972954,VINs.,0.0,0.0,1.0,contradiction,0,0.022608822211623192
281,what is the first harry potter book called in england,Harry Potter and the Philosopher's Stone,True,I don't know,0.0,0.0,0.0,contradiction,0,0.16639594733715057,The Harry Potter logo was created by J.K. Rowling.,0.0,0.4,0.0,entailment,1,0.9444326758384705
