idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
19,where is zimbabwe located in the world map,"in southern Africa, between the Zambezi and Limpopo Rivers, bordered by South Africa, Botswana, Zambia and Mozambique",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> <Tr> <Th> Name of the people </Td> <Tr><Tr> {> Name Of the people ( name )",0.0,0.07547169811320754,0.0,neutral,0,0.03147108107805252,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Td colspan=""2""> Name of the Nation of Zimbabwe </Td> </Tr> (Tr> ) <Tr><Tr> Name of",0.0,0.035714285714285705,0.0,neutral,0,0.11042885482311249
20,100 acres is equal to how many hectares,1 square hectometre (hm2),True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Question: What is land tenure?Answer: Land tenure is the legal regime in which land is owned by an individual, who is said to `` hold '' the land. The French",0.0,0.0,0.0,neutral,0,0.12616771459579468,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question: What is land tenure?Answer: Land tenure is the legal regime in which land is owned by an individual, who is said to `` hold '' the land. The",0.0,0.0,0.0,neutral,0,0.23727302253246307
21,who has won a calendar grand slam in tennis,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Td colspan=""2""> 2018 Wimbledon Championships </Td> </Tr> (Tr> 2""> 2018 Tennis Championships </Th> </TR>",,,,contradiction,0,0.012362155131995678,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> 2018 Wimbledon Championships </Td> </Tr> <Tr> #Td Colspan=""3""> 2018 Australian Open </T",,,,contradiction,0,0.039095617830753326
22,where was donovan mitchell picked in the draft,13th,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I'm not sure. I don't want to know what I'm going to do with my life. I'm not going to tell you what I want to",0.0,0.0,1.0,neutral,0,0.1777464896440506,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the following inference.Answer the Question As Best as You Can Using the Context below.<Tr> <Th colspan=""2",0.0,0.0,1.0,entailment,1,0.6418926119804382
23,list of food and beverage companies in the philippines,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P> <P> This is a list of food and beverage companies in the Philippines. </Td> </Tr> </Table> <Tr> (Tr> <",,,,neutral,0,0.024275725707411766,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Question:What is the context of the question?Answer:Context:What are the contents of the context?Question: What is the Context of the Context?Answer",,,,neutral,0,0.3135795593261719
24,where does british airways fly to in south america,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below.Answer the Question using ONLY The Context below: <Td colspan=""2""> Location of the United Kingdom </Td> </",,,,entailment,1,0.4728967845439911,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated in the context above, use the following inference:Context: <Td colspan=""2""> Location of the United Kingdom </Td>",,,,neutral,0,0.4650924503803253
25,what is the enthalpy of formation of cao(s),,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is as follows : </P> <P> The standard enthalpy of formation or standard heat of formation of a compound is the change of enthalp during the",,,,contradiction,0,0.02371533401310444,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. The answer is as follows:Context: The context below is the context of the question below.Context: the context is the standard enthalpy of formation or standard heat of",,,,contradiction,0,0.09291639924049377
26,where did the beatles final live performance take place,the roof of the headquarters of the band's multimedia corporation Apple Corps at 3 Savile Row,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> The Beatles'rooftop concert <Tr> <Th> <Tr><Th> The Beatles' rooftop concert </Td> </Tr>",0.0,0.11764705882352938,0.0,neutral,0,0.032986804842948914,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> The Beatles'rooftop concert <Tr> <Th> <Tr><Th> Location </Td> </Tr> (Tr>",0.0,0.11538461538461539,0.0,neutral,0,0.1122794896364212
27,who is the president of costa rica 2017,Luis Guillermo Solís Rivera,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> </Td> </Tr> <Tr> Appointer </Th> New York City, New York, United States </TD",0.0,0.0,0.0,contradiction,0,0.04561302810907364,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> </Td> </Tr> <Tr> Appointer </Th> New York City, New York, United States </T",0.0,0.0,0.0,neutral,0,0.12921395897865295
28,describe charlemagne in the epic the song of roland,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I'm not sure' and the question is answered using only the context above. The answer will be the following:Context: Context: Context : Context:Context",,,,contradiction,0,0.0660957545042038,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following. The following is the answer to the following question: The answer to this question is as follows:Context: Context: Context : Context :Context:",,,,neutral,0,0.154500350356102
29,when did power rangers tv show come out,"August 28, 1993",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. This is a list of episodes for When Calls the Heart, an American - Canadian television drama series, inspired by Janette Oke's book of the same name from her Canadian",0.0,0.0,0.0,contradiction,0,0.03756142780184746,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question: What is the first season of The Originals, a spin - off of The Vampire Diaries, the series was preceded by the two - hour pilot movie, which",0.0,0.0,0.0,neutral,0,0.19223159551620483
30,inheritance of the a b o blood groups is an example of,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I do not know' and the answer will be 'I have no idea' and it will be used as a substitute for the question.Context: the context",,,,neutral,0,0.2380891591310501,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the following inference.Context: The ABO blood group system is widely credited to have been discovered by Karl Landsteiner in 1901",,,,neutral,0,0.2935062646865845
31,how many beverly hills cops movies are there,three,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in either the context or the context of the question. The Answer is NOT CONSTANT TO THE QUESTION.The Answer Is NOT CONstANT TO",0.0,0.0,1.0,contradiction,0,0.24534453451633453,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated in the context above, then the answer will be the same as it was in the previous question.Context: Los Angeles, California, United States",0.0,0.0,1.0,neutral,0,0.38986968994140625
32,who holds the most women's wimbledon titles,Martina Navratilova,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Th colspan=""2""> Most consecutive titles </Th> <Td> Women'Singles </Td</Tr> (Tr> ) <Tr",0.0,0.0,1.0,neutral,0,0.0355263277888298,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Th colspan=""2""> Most consecutive titles </Th> <Td> Women's Singles </Td > <Tr > <Th>",0.0,0.0,1.0,neutral,0,0.1002362072467804
33,what does a dualist way of thinking mean,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below.Answer the Question using ONLY The Context below and say 'Yes, I do know'.Answer the answer using ONLYThe Context: Context:",,,,entailment,1,0.523985743522644,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is not directly stated, use the best available inference. The answer is the answer to the question below. The Answer is the Answer to the Question.Context:",,,,entailment,1,0.5857950448989868
34,where does jinx you owe me a coke come from,Jinx is a children's game with varying rules and penalties that occur when two people unintentionally speak the same word or phrase simultaneously,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is the following:Question: What is Alcoholics Anonymous ( AA ) and what is the acronym EGOT? Answer the question with the following answers:Question",0.0,0.11428571428571427,0.0,neutral,0,0.11827291548252106,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is not stated, use the appropriate inference.Question: What is Alcoholics Anonymous ( AA ) and where is it located in the United States?Context: What",0.0,0.08450704225352113,0.0,entailment,1,0.6276208162307739
35,do yahoo email addresses end in com or net,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Question:What is the URL of a web page above the page in an address bar. A typical URL could have the form http://www.example.com/index.html",,,,neutral,0,0.07225681096315384,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question:What is the URL of a web page above the page in an address bar?Answer:The following table lists the most commonly used web page in a web address bar",,,,neutral,0,0.2216508835554123
36,who's making love to your old lady,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Question: `` Who's Making Love, Babe '' </Th> </Tr> <Tr> (Th colspan=""2""> `` Can't Get Enough of Your Love,",,,,neutral,0,0.1339619904756546,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. Answer the question by using the following context:Question:Who's making love to your old lady and what's making her clothes fall off when she is away?Answer:Answer:",,,,neutral,0,0.15365701913833618
37,athletes who have won dancing with the stars,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is the following. The answer is the same as the question to the previous question, but without the context of the context. The question is also the same",,,,contradiction,0,0.07019037753343582,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following: The following is the answer to the question: The answer to this question is the same as it is to the previous question, but without the context",,,,neutral,0,0.13412846624851227
38,equation for the velocity of an object in motion at constant acceleration,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question will be the following. The answer will be 'I do not know' and the answer will not be answered. </P> <P> Newton '",,,,neutral,0,0.052128665149211884,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the following inference.Context: Newton's laws of motion describe the motion of an object in an inertial ( non-ac",,,,neutral,0,0.27823159098625183
39,where does the last name hickey come from,Irish origin,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Example: <P> Hickey is a common surname of Irish origin. The original form is Ó hÍceadha, which is still used in Ireland. Notable",0.0,0.08888888888888888,1.0,contradiction,0,0.06340483576059341,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example: HickeyContext:HickeyQuestion:What is Hickey?Hickey is a common surname of Irish origin. The original form is Ó hÍcead",0.0,0.1,1.0,neutral,0,0.3009320795536041
40,when does maggie come on grey's anatomy,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> The season thirteen promotional photograph of Kelly McCreary as Dr. Maggie Pierce </Td> </Tr> <Tr> (Th col",,,,neutral,0,0.06330297887325287,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> The season thirteen promotional photograph of Kelly McCreary as Dr. Maggie Pierce </Td> </Tr> <Tr> (Th",,,,neutral,0,0.1575574278831482
41,the rembrandts i'll be there for you album,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Th colspan=""2""> from the album Flowing Rivers </Th> </Td> <Td colspan ""2""> From the album flowing",,,,neutral,0,0.03810380771756172,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Th colspan=""2""> <Td colspan=2""> </Td> </Tr> (Tr> 1 ) <TR> <Tr",,,,neutral,0,0.0994027778506279
42,where do lie bumps come from on your tongue,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I do not know' and the answer will be 'I have no idea' or 'I am not sure'. </Td> </Tr> <Tr",,,,neutral,0,0.08066461980342865,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. The answer is the following:Context: <Tr> <Th colspan=""2""> ( edit on Wikidata ) </Td> </Tr><Tr>",,,,neutral,0,0.18966366350650787
43,where is the greatest royal rumble taking place,"Jeddah, Saudi Arabia",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in this context. The Answer is NOT IN THE Context. The answer IS NOT IN THIS Context.The Answer Is Not In This Context.Context:Context",0.0,0.0,1.0,neutral,0,0.2959456145763397,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The following is a list of the most recent events in the history of the WWE and the World Wrestling Federation (WWE). The following are the events that have been announced",0.0,0.0,1.0,neutral,0,0.28937211632728577
44,who sang my name is tallulah in bugsy malone,"Louise ""Liberty"" Williams",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I do not know' and the answer will be 'I am not sure' and that will be the answer to the question. The answer will not be contained",0.0,0.0,0.0,contradiction,0,0.10840930789709091,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is not directly stated, do the best you can by using the text below. If it is explicitly stated in the context of the question, do not make the",0.0,0.0,0.0,entailment,1,0.5208308696746826
45,a property tax bill is an example of,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is the following:Question: What is the purpose of the question?Answer: The purpose of this question is to answer the question with the following context:",,,,neutral,0,0.05810900405049324,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question: What is the most common use of property taken by eminent domain in the United States, Philippines, and other countries, including the countries of the European Union, for value",,,,neutral,0,0.10069090127944946
46,when did the volcano erupt in indonesia 2018,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the following: <P> The Ring of Fire is a major area in the basin of the Pacific Ocean where many earthquakes and volcanic eruptions occur. It is a",,,,entailment,1,0.4688085615634918,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following: The Ring of Fire is a major area in the basin of the Pacific Ocean where many earthquakes and volcanic eruptions occur. It is the most seism",,,,neutral,0,0.3854372501373291
47,income elasticity of demand for normal good is always,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be 'I'm not sure. I don't want to know'. </Li> <Ul> <Li> A negative income elasticity of demand is associated with",,,,contradiction,0,0.012257793918251991,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated and you can use the context above, the answer will be the following:Context: <Ul> <Li> A negative income elasticity of",,,,neutral,0,0.31154516339302063
48,what is andy's sisters name in toy story,Molly,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer should be 'I'm not sure. I don't want to know. I'm not going to know if I'm going to be able to figure out what to do",0.0,0.0,0.0,neutral,0,0.012658900581300259,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated in the context above, then the answer will be the same as the previous one.Context: <Tr> <Tr colspan=""2"">",0.0,0.0,0.0,neutral,0,0.021863600239157677
49,who sings with shaggy on it wasn me,English-Jamaican singer Rikrok,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> </Tr> <Tr> Format </Th> <Th colspan=2""> <Table> {Tr> 1 : 47 </T",0.0,0.0,0.0,contradiction,0,0.1176697313785553,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> <Tr> Tr> Format </Td> <Table> <Tr><Tr> <Th colspan=2""> Tr>",0.0,0.0,0.0,neutral,0,0.22257199883460999
50,when was the cat of nine tails last used,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Td colspan=""2""> The Harry Potter logo, used first in American editions of the novel series and later in films </Td> </Tr>",,,,neutral,0,0.037406258285045624,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. The following is the answer to the question.Context: <Tr> <Th> The Harry Potter logo, used first in American editions of the novel series and later in films",,,,neutral,0,0.2807880938053131
51,what is the largest catholic high school in america,St. Francis Preparatory School,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below.Answer the Question using ONLY The Context above.Answer The Question Using Only the ContextBelow is a list of high schools in the U.",0.0,0.0,0.0,entailment,1,0.6536627411842346,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the context above. If you are unsure of the answer, use the following inference:Context: <P> Context: Context:",0.0,0.0,0.0,entailment,1,0.4991791546344757
52,who established the peoples republic of china in 1949,Mao Zedong,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is the following. The answer is also the following:Context: The Cold War was a state of geopolitical tension after World War II between the United States and",0.0,0.0,0.0,neutral,0,0.14130523800849915,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following: The question is the answer to the question below.The question is a question about the Cold War and the United States as two superpowers with profound",0.0,0.0,0.0,neutral,0,0.3542506694793701
53,where do clouds form when there is a cold front,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is the following: <P> What is the cold front? The cold front is the leading edge of a cooler mass of air, replacing at ground level",,,,neutral,0,0.17609691619873047,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated and you can use the context above, the answer will not be explicitly stated. The answer is the following:Context: Context: Context : Context",,,,neutral,0,0.39580509066581726
54,who sang take that look off your face,Marti Webb,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the following: <Tr> <Th colspan=""2""> `` Take That Look Off Your Face '' </Th> </Tr> </Ul> <Ul>",0.0,0.0,0.0,neutral,0,0.12108513712882996,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the context above. If you are not explicitly stating the answer, then you can try to use the following inference:<Tr>",0.0,0.0,0.0,neutral,0,0.3970683515071869
