idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
26,where did the beatles final live performance take place,the roof of the headquarters of the band's multimedia corporation Apple Corps at 3 Savile Row,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered using ONLY that context, then say 'You don't want to know'. The answer is NOT contained in any context below, but rather, say that",0.0,0.08955223880597013,0.0,neutral,0,0.2852165997028351,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context: World Cup Finals 2006 World Cup Final 2006 World Championship Final (2006 World Cup finals) <P",0.0,0.08955223880597013,0.0,neutral,0,0.28365468978881836
27,who is the president of costa rica 2017,Luis Guillermo Solís Rivera,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY a context below: <Tr> <Tr><Td colspan=""2""> </Td> </Tr> </TD> </ Tr>",0.0,0.0,0.0,entailment,1,0.5930996537208557,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. If you are not explicitly stating, make an inference. Example: Example:Example: Example 2.",0.0,0.0,0.0,entailment,1,0.5707718729972839
29,when did power rangers tv show come out,"August 28, 1993",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY THE context below: <Tr> <Th colspan=""2""> Power Rangers </Th> </Tr> </Th><Tr> <!--Th col span",0.0,0.0,0.0,entailment,1,0.8655815720558167,"Answer the question as best as you can using the context below.Answer the answer as best possible inference.If the answer is not explicitly stated, make the best possible statement.Answer The Question as best and as best (if the answer was explicitly stated) using the following context: <Tr> <Th col",0.0,0.0,0.0,entailment,1,0.7017836570739746
31,how many beverly hills cops movies are there,three,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer to the question. The context is the context of the question, and the answer will NOT be contained in",0.0,0.0,1.0,contradiction,0,0.05898767337203026,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference using",0.0,0.0,1.0,neutral,0,0.3749920427799225
32,who holds the most women's wimbledon titles,Martina Navratilova,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context: The answer to the question is not included in the Context below. The Answer is NOT",0.0,0.0,1.0,contradiction,0,0.022272590547800064,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. If you can't make the most possible inference, make it the best way you can. If not explicitly stating, make a best possible deduction. If it is not explicit stated",0.0,0.0,1.0,contradiction,0,0.05711748078465462
34,where does jinx you owe me a coke come from,Jinx is a children's game with varying rules and penalties that occur when two people unintentionally speak the same word or phrase simultaneously,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The context below and say 'What is the context?'.Answer The Question using Only the Context below. <Tr> <Th colspan=""2"">",0.0,0.08955223880597014,0.0,contradiction,0,0.1367420256137848,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference, make a best possible deduction. Example: Example:Example: Example 2. Example 3. Example 4. Example 2",0.0,0.0821917808219178,0.0,contradiction,0,0.12672539055347443
39,where does the last name hickey come from,Irish origin,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY a context below: <Ul> <Ul>, <UlContext: <Li> Cheryl Hickey, born 1976, entertainment reporter for the Global Television Network",0.0,0.0,1.0,entailment,1,0.9008060693740845,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it is explicitly stated in the context, make it the best way you can.Context:Context:",0.0,0.0,1.0,entailment,1,0.6226063370704651
43,where is the greatest royal rumble taking place,"Jeddah, Saudi Arabia",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below. Answer the answer using ONLY The context below: <Tr> <Th colspan=""2""> The context above. Answer ONLY the contextual",0.0,0.0,1.0,entailment,1,0.7339627146720886,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Context:Context :Context: Context:Context::Context:context:ContextContext:Example: ContextContext:<Tr> <Th colspan=""2""> Greatest",0.0,0.0,1.0,neutral,0,0.20132498443126678
44,who sang my name is tallulah in bugsy malone,"Louise ""Liberty"" Williams",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context below, say'I don't know'.Context:Context:The Black Knight is a fictional character who appears in a scene of the",0.0,0.0,0.0,contradiction,0,0.32696521282196045,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference and make the most possible inference using the following context:Context:Contexts:Context :Context: Context:ContextContext",0.0,0.0,0.0,neutral,0,0.3038921058177948
48,what is andy's sisters name in toy story,Molly,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'Yes, I don't want to know'.Context:Context: Context:Context :Context:context:Context::Context:",0.0,0.0,0.0,contradiction,0,0.14471200108528137,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it does not clearly state, then make the worst possible inference and make the most possible inference using the",0.0,0.0,0.0,entailment,1,0.4912914037704468
49,who sings with shaggy on it wasn me,English-Jamaican singer Rikrok,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't want to know'. <Tr> <Tr><Td colspan=""2""> <Tr>[Tr>",0.0,0.0,0.0,contradiction,0,0.09523428976535797,"Answer the question as best as you can using the context below.Answer the answer as best possible inference.If the answer is not explicitly stated, make the best possible statement.Answer The Question as best and as best (if the answer was explicitly stated) using the Context below.Context: <Tr> <",0.0,0.0,0.0,entailment,1,0.5272837281227112
51,what is the largest catholic high school in america,St. Francis Preparatory School,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P> <P> The term pope ( Latin : papa `` father '' ) is used in several Churches to denote their high spiritual leaders ( for example Coptic Pope )",0.0,0.0,0.0,neutral,0,0.023044489324092865,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context:Papal Prerogatives:Papa Pope ( Latin : papa `` father",0.0,0.0,0.0,neutral,0,0.32092681527137756
52,who established the peoples republic of china in 1949,Mao Zedong,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Context:Context: Context: ContextContext: context: Context<Tr> <Tr><Th colspan=""2""> <",0.0,0.0,0.0,entailment,1,0.5090657472610474,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer was not explicitly specified, make a best possible statement. If not explicitly, make that best possible conclusion.Context: <Tr> <Tr><Tr> {",0.0,0.0,0.0,entailment,1,0.5522553324699402
54,who sang take that look off your face,Marti Webb,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY THE context below: <Tr> <Tr><Tr> { Context: Context: Format </Tr> </Tr><Td> <Td col",0.0,0.0,1.0,entailment,1,0.7703881859779358,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2. Example 3. Example 4. Example 2: Example",0.0,0.0,1.0,contradiction,0,0.22267547249794006
55,who plays percy in the lost city of z,Charlie Hunnam,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context:Context:Contexts:Context :Context:The Story of Tracy Beaker, Tracy",0.0,0.0,0.0,contradiction,0,0.05978361517190933,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference using the following",0.0,0.0,0.0,neutral,0,0.2462635338306427
58,who plays the first lady on house of cards,Joanna C. Going,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below: <Tr> <Th> <Td colspan=""2""> Frank Underwood </",0.0,0.0,0.0,entailment,1,0.6862298250198364,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it does not state the answer, make an inference.Context: <Tr> <Th> First",0.0,0.0,0.0,neutral,0,0.44395098090171814
65,who owns st andrews golf course in scotland,The St Andrews Links Trust,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the Answer using ONLY that context below: <Tr> <Th> Context: <Td colspan=""2""> Old",0.0,0.0425531914893617,0.0,entailment,1,0.8833516836166382,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it does not state the answer, make an inference. Example: Example:Example: Example 2:",0.0,0.03703703703703703,0.0,neutral,0,0.473156213760376
68,which city and state hosts the annual college world series,"Omaha, Nebraska",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say ``I don't know'. </P> <P> The following is the list of episodes of Blue Mountain State, an American comedy",0.0,0.0,0.0,entailment,1,0.487478107213974,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context:Context: Context:Context :Context:context:ContextContext:textContext:Text:Context",0.0,0.0,0.0,entailment,1,0.5428667068481445
69,who is ted talking about in how i met your mother,Tracy McConnell,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below: <Tr> <Th colspan=""2""> Tracy McConnell </Th> </Tr>",0.0,0.0909090909090909,1.0,entailment,1,0.6212438941001892,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example: Example: Example 2. Example 3. Example 4. Example 5. Example 6. Example 7. Example 8. Example 9. Example 10. Example 11",0.0,0.0,1.0,neutral,0,0.2220718264579773
72,when does grey's anatomy season 14 premiere,"September 28, 2017",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't want to know'. <Tr> <Th colspan=""2""> Grey's Anatomy ( season 14",0.0,0.0,1.0,contradiction,0,0.16977980732917786,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated or made the best available inference, make a best possible assumption. If you are not explicitly stating, make that best possible deduction. If not explicitly specified",0.0,0.0,1.0,neutral,0,0.3981698155403137
73,the partial pressure of carbon dioxide in arterial blood is approximately,at sea level (765 mmHg) in arterial blood is between 35 mmHg and 45 mmHg,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what is contained in that context.Context: Blood gas tension ( Blood gas ) is a partial pressure",0.0,0.0909090909090909,0.0,entailment,1,0.3691505789756775,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference.",0.0,0.057971014492753624,0.0,neutral,0,0.39474424719810486
76,what was uncle jesse's original last name on full house,Cochran,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer to the question below. The Answer is NOT the answer that is contained in ANY context.Context: <",0.0,0.0,0.0,neutral,0,0.2932584285736084,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference using the following",0.0,0.0,0.0,entailment,1,0.4849931299686432
78,who pays the judgements on the judge mathis show,Greg Mathis,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below:Context:Contexts:Context :Context: Context:ContextContext:context:Context::Context:<Tr> <Th colspan",0.0,0.0,0.0,neutral,0,0.13873127102851868,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context:Context: Context:Context :Context:context:ContextContext:textContext:TextContext:",0.0,0.0,0.0,neutral,0,0.0873553678393364
79,who made up the elf on the shelf,Chanda Bell,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what the answer contains in the Context below.Context: <Tr> <Tr><Td>",0.0,0.0,1.0,contradiction,0,0.2977514863014221,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context: Context:Context :Context:context:ContextContext:textContext:Text:Context",0.0,0.0,1.0,entailment,1,0.6230027675628662
82,who warned concord that the british were coming,Samuel Prescott,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context: The remembrance poppy is an artificial flower that has been used since 1921 to commemorate military personnel",0.0,0.0,1.0,contradiction,0,0.14978951215744019,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference. </P",0.0,0.0,1.0,neutral,0,0.2735053300857544
83,who lasted the longest on alone season 2,David McIntyre,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say'I don't know'.Answer the Question using ONLY The Context below.Context: The Context: The context: TheContext:The",0.0,0.0,0.0,neutral,0,0.16180190443992615,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible statement. If it is explicitly stated in the context, make it the best way you can.Context:",0.0,0.0,0.0,neutral,0,0.32072195410728455
88,where is the us military base in japan,"Yokota Air Base, Fussa, Western Tokyo",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say'I don't know'. </Td> <Tr> <Th> Summary </TD> <Td > Summary </",0.0,0.0,1.0,neutral,0,0.17052115499973297,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it does not state, then make the worst possible inference and make the most possible inference using the following",0.0,0.0,1.0,entailment,1,0.45732757449150085
89,who determines the size of the supreme court,Congress,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </Tr> <Tr> </Tr><Tr> {Context: <Tr><Td> <Td><Tr><Dl> <Dd> All members </",0.0,0.0,1.0,neutral,0,0.03203222155570984,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example: Example: Example of the following: Example Example:Example of the above: ExampleExample: <Tr> <Tr > <Th> All members </Th",0.0,0.0,1.0,neutral,0,0.19819509983062744
90,who is the actor that plays lucifer on tv,Thomas John Ellis,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not in the Context below.Context:Context:The answer is NOT contained in The Context below:<P> Lucifer is an",0.0,0.0,0.0,contradiction,0,0.21004576981067657,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible assumption.Context:Context:The answer is explicitly stated.Contexts:ContextsContext:Include",0.0,0.0,0.0,contradiction,0,0.2301841378211975
96,who designed the national coat of arms of south africa,Iaan Bekker,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer IS NOT contained IN THE context below, say'I don't know'.Context:Context: Context:Context :Context",0.0,0.0,0.0,entailment,1,0.7026442289352417,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example:Context:Context :Context: Context:Context::Context:Example :Context:: Context: Context.Context:context:Context.Context. Context:context",0.0,0.0,0.0,neutral,0,0.22847022116184235
98,when does model code of conduct come into force,immediately on announcement of the election schedule by the commission,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY a context below, and the answer will NOT be contained in a context.Context:Context:Example",0.0,0.06779661016949151,0.0,entailment,1,0.37075406312942505,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. Example: Example:Example: Example 2. Example 3. Example 2: Example 3: Example 4",0.0,0.06779661016949151,0.0,entailment,1,0.5122448801994324
111,when did now thats what i call music come out,28 November 1983,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the following: Context: ContextContext: Context Context:Context:ContextContext:contextContext:<Tr> <",0.0,0.0,0.0,contradiction,0,0.051940131932497025,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context:Context:<Tr> <Th colspan=""2""> I Know What You Did Last Summer",0.0,0.0,0.0,neutral,0,0.4029509425163269
113,where is the 2018 grey cup being played,"The Brick Field at Commonwealth Stadium in Edmonton, Alberta",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer that is not included in the Context below. The Answer: ""I don’t know"". The",0.0,0.06896551724137931,0.0,contradiction,0,0.16443929076194763,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible statement. If it is explicitly stated in the context, make it the best way you can.Context:",0.0,0.0655737704918033,0.0,entailment,1,0.4881354570388794
116,where did the band bastille get their name,Bastille Day,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the following: <Table> <Table><Table> </Table> <!--Context: The context below is the context of the question. </Table><P> <",0.0,0.0,0.0,neutral,0,0.006496855989098549,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. If you are not explicitly stating the answer, make that best possible conclusion. </P> <Table",0.0,0.0,0.0,neutral,0,0.005886128172278404
117,where is arkansas river located on a map,"The Arkansas River flows through Colorado, Kansas, Oklahoma, and Arkansas, and its watershed also drains parts of Texas, New Mexico and Missouri.",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the context using ONLY that context below: Cedar RiverContext: Cedar CreekContext: Iowa RiverContexts: Cedar RapidsContext:",0.0,0.030303030303030307,1.0,entailment,1,0.6834926605224609,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it is explicitly stated that the answer was not explicitly specified, make that best possible implication. If not",0.0,0.02631578947368421,1.0,entailment,1,0.5107787251472473
118,who plays nicholas in the princess diaries 2,Chris Pine,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context:Context:Context :Context: Context:Contexts:ContextContext:context:Context",0.0,0.0,0.0,neutral,0,0.006715503986924887,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context: Context:Context :Context:context:Contexts:ContextContext:textContext:",0.0,0.0,0.0,neutral,0,0.009904044680297375
122,the p-wave phase of an electrocardiogram (ecg) represents,atrial depolarization,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context:Context:Context :Context: Context:Contexts:ContextContext:context:Context",0.0,0.0,1.0,contradiction,0,0.07128284126520157,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is explicitly said, make a best possible decision.Context:Context:The diagram is created circa 1910 by Ejnar Hertzsprung and Henry Norris Russell and represents",0.0,0.0,1.0,contradiction,0,0.1521572470664978
123,when did star trek the next generation first air,"September 28, 1987",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't want to know'. <Tr> <Tr><Tr> </Tr> <!--Th colspan=""2"">",0.0,0.0,1.0,contradiction,0,0.11302227526903152,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated by the answer, make a best possible statement. If you are not explicitly stating, make your best possible interpretation. If not explicitly specified, make it",0.0,0.0,1.0,neutral,0,0.482784628868103
132,who sang the most wonderful summer of my life,Jackie Ward,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Context: <Tr> <Tr><Td colspan=""2""> `` The Summer of the Beautiful White Horse '' is a short",0.0,0.0,0.0,entailment,1,0.9110773205757141,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. The answer is not explicit stated, but make the worst possible inference using the following context: The",0.0,0.0,0.0,contradiction,0,0.0467415452003479
137,how many oscars did on golden pond win,three,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY THE context below: <Tr> <Th> The context below is the context. <Tr><Tr> The Context: The Context below is The Context",0.0,0.0,1.0,neutral,0,0.4150925576686859,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2. Example 3. Example 4. Example 2: Example",0.0,0.0,1.0,contradiction,0,0.15047787129878998
139,who won season 4 of america's got talent,Kevin Skinner,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below. Answer the answer using ONLY The context below and say 'You don't want to know'. <Tr> <Th colspan=""2",0.0,0.0,1.0,contradiction,0,0.2915547788143158,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference, make a best possible deduction. If you are not explicitly stating, make that best possible conclusion.Context: <Tr",0.0,0.0,1.0,neutral,0,0.38794243335723877
